u,i,ts,label,idx
558,195,5.0,1,8215
558,195,5.0,1,8216
558,217,5.0,3,8217
558,36,5.0,1,8218
517,36,5.0,1,8219
517,423,5.0,1,8220
517,62,5.0,1,8221
517,268,5.0,1,8222
539,540,5.0,3,8223
539,544,5.0,1,8224
532,567,5.0,1,8225
593,36,5.0,1,8226
650,650,5.0,3,8227
658,116,5.0,3,8228
658,116,5.0,3,8229
658,36,5.0,1,8230
658,36,5.0,1,8231
500,24,5.0,1,8232
375,423,5.0,1,8233
548,371,5.0,1,8234
548,36,5.0,1,8235
548,36,5.0,1,8236
548,118,5.0,1,8237
325,662,5.0,1,8238
506,567,5.0,3,8239
656,472,5.0,1,8240
656,654,5.0,1,8241
656,662,5.0,1,8242
656,482,5.0,1,8243
656,657,5.0,1,8244
656,294,5.0,1,8245
654,472,5.0,1,8246
654,665,5.0,1,8247
654,662,5.0,1,8248
654,325,5.0,1,8249
654,657,5.0,1,8250
654,464,5.0,1,8251
654,24,5.0,1,8252
272,36,5.0,1,8253
272,36,5.0,1,8254
272,36,5.0,1,8255
484,193,5.0,1,8256
309,36,5.0,3,8257
387,643,5.0,1,8258
387,195,5.0,1,8259
557,334,5.0,1,8260
286,278,5.0,1,8261
286,278,5.0,1,8262
286,39,5.0,1,8263
286,278,5.0,1,8264
286,567,5.0,1,8265
286,149,5.0,1,8266
286,62,5.0,1,8267
286,278,5.0,1,8268
286,149,5.0,1,8269
286,354,5.0,1,8270
286,39,5.0,1,8271
286,411,5.0,1,8272
286,149,5.0,1,8273
286,371,5.0,1,8274
286,550,5.0,1,8275
286,149,5.0,1,8276
286,278,5.0,1,8277
286,517,5.0,1,8278
286,328,5.0,1,8279
286,550,5.0,1,8280
286,522,5.0,1,8281
286,147,5.0,1,8282
286,138,5.0,1,8283
286,567,5.0,1,8284
286,278,5.0,1,8285
286,354,5.0,1,8286
286,367,5.0,1,8287
286,524,5.0,1,8288
286,19,5.0,3,8289
286,36,5.0,1,8290
286,36,5.0,1,8291
286,147,5.0,1,8292
286,517,5.0,1,8293
286,328,5.0,1,8294
286,411,5.0,1,8295
286,411,5.0,1,8296
286,43,5.0,1,8297
286,138,5.0,1,8298
286,41,5.0,1,8299
286,39,5.0,1,8300
286,126,5.0,1,8301
286,371,5.0,1,8302
286,162,5.0,1,8303
286,278,5.0,1,8304
286,93,5.0,1,8305
643,36,5.0,1,8306
643,567,5.0,1,8307
643,387,5.0,1,8308
643,36,5.0,1,8309
643,36,5.0,1,8310
643,126,5.0,1,8311
178,36,5.0,1,8312
178,36,5.0,1,8313
531,234,5.0,1,8314
531,147,5.0,1,8315
531,518,5.0,3,8316
162,278,5.0,1,8317
162,278,5.0,1,8318
162,278,5.0,1,8319
659,603,5.0,1,8320
138,278,5.0,1,8321
138,278,5.0,1,8322
138,278,5.0,1,8323
597,278,5.0,1,8324
597,278,5.0,1,8325
597,558,5.0,1,8326
120,230,5.0,1,8327
477,423,5.0,1,8328
477,423,5.0,1,8329
477,423,5.0,1,8330
477,423,5.0,1,8331
477,423,5.0,1,8332
477,423,5.0,1,8333
477,423,5.0,1,8334
477,423,5.0,1,8335
477,423,5.0,1,8336
477,423,5.0,1,8337
477,423,5.0,1,8338
477,423,5.0,1,8339
477,423,5.0,1,8340
477,423,5.0,1,8341
477,423,5.0,1,8342
477,423,5.0,1,8343
477,423,5.0,1,8344
477,423,5.0,1,8345
477,423,5.0,1,8346
477,423,5.0,1,8347
477,423,5.0,1,8348
477,423,5.0,1,8349
477,423,5.0,1,8350
477,423,5.0,1,8351
477,423,5.0,1,8352
477,423,5.0,1,8353
477,423,5.0,1,8354
477,423,5.0,1,8355
477,423,5.0,1,8356
477,423,5.0,1,8357
477,423,5.0,1,8358
477,423,5.0,1,8359
477,423,5.0,1,8360
477,423,5.0,1,8361
477,423,5.0,1,8362
477,423,5.0,1,8363
477,423,5.0,1,8364
131,665,5.0,1,8365
131,662,5.0,1,8366
131,325,5.0,1,8367
131,657,5.0,1,8368
345,36,5.0,1,8369
366,278,5.0,1,8370
366,36,5.0,1,8371
463,196,5.0,1,8372
463,472,5.0,1,8373
463,551,5.0,1,8374
463,654,5.0,1,8375
463,665,5.0,1,8376
463,662,5.0,1,8377
463,406,5.0,1,8378
463,325,5.0,1,8379
463,657,5.0,1,8380
463,464,5.0,1,8381
463,24,5.0,1,8382
385,178,5.0,1,8383
93,36,5.0,1,8384
93,43,5.0,1,8385
93,43,5.0,1,8386
210,540,5.0,1,8387
210,24,5.0,1,8388
574,482,5.0,1,8389
574,464,5.0,1,8390
657,551,5.0,1,8391
657,665,5.0,1,8392
657,662,5.0,1,8393
657,360,5.0,1,8394
657,75,5.0,1,8395
657,410,5.0,1,8396
629,116,5.0,1,8397
629,67,5.0,1,8398
629,67,5.0,3,8399
629,255,5.0,1,8400
629,567,5.0,1,8401
629,567,5.0,3,8402
491,217,5.0,1,8403
354,116,5.0,1,8404
354,278,5.0,1,8405
354,36,5.0,1,8406
354,56,5.0,1,8407
354,56,5.0,1,8408
354,118,5.0,1,8409
354,278,5.0,1,8410
354,36,5.0,1,8411
354,519,5.0,1,8412
354,278,5.0,1,8413
354,327,5.0,1,8414
430,179,5.0,3,8415
526,526,5.0,3,8416
526,526,5.0,3,8417
526,526,5.0,3,8418
526,526,5.0,3,8419
526,526,5.0,3,8420
535,110,5.0,1,8421
535,657,5.0,1,8422
535,24,5.0,1,8423
518,698,5.0,1,8424
518,67,5.0,1,8425
518,453,5.0,1,8426
518,511,5.0,1,8427
518,67,5.0,1,8428
518,734,5.0,1,8429
518,511,5.0,1,8430
528,513,5.0,1,8431
528,1,5.0,1,8432
528,577,5.0,1,8433
174,256,5.0,1,8434
174,26,5.0,1,8435
142,142,5.0,3,8436
212,229,5.0,1,8437
618,36,5.0,1,8438
618,603,5.0,1,8439
639,118,5.0,1,8440
662,551,5.0,1,8441
662,654,5.0,1,8442
662,325,5.0,1,8443
640,36,5.0,1,8444
640,32,5.0,1,8445
640,36,5.0,1,8446
640,62,5.0,1,8447
150,26,5.0,1,8448
150,577,5.0,1,8449
328,278,5.0,1,8450
328,278,5.0,1,8451
328,278,5.0,1,8452
328,278,5.0,1,8453
328,36,5.0,1,8454
328,278,5.0,1,8455
328,36,5.0,1,8456
328,278,5.0,1,8457
328,278,5.0,1,8458
328,36,5.0,1,8459
328,286,5.0,1,8460
328,36,5.0,1,8461
328,278,5.0,1,8462
328,36,5.0,1,8463
328,278,5.0,1,8464
328,36,5.0,1,8465
328,278,5.0,1,8466
328,278,5.0,1,8467
328,36,5.0,1,8468
328,36,5.0,1,8469
328,278,5.0,1,8470
328,36,5.0,1,8471
648,36,5.0,1,8472
611,36,5.0,1,8473
611,36,5.0,1,8474
651,116,5.0,1,8475
653,116,5.0,1,8476
653,116,5.0,1,8477
136,472,5.0,1,8478
136,551,5.0,1,8479
136,520,5.0,1,8480
136,654,5.0,1,8481
136,665,5.0,1,8482
136,482,5.0,1,8483
136,464,5.0,1,8484
136,196,5.0,1,8485
136,24,5.0,1,8486
41,278,5.0,1,8487
41,278,5.0,1,8488
134,389,5.0,1,8489
364,36,5.0,1,8490
364,36,5.0,1,8491
364,62,5.0,1,8492
364,36,5.0,1,8493
364,36,5.0,1,8494
364,246,5.0,1,8495
326,567,5.0,1,8496
547,511,5.0,1,8497
521,625,5.0,1,8498
521,380,5.0,1,8499
521,394,5.0,1,8500
118,58,5.0,1,8501
118,51,5.0,1,8502
118,567,5.0,1,8503
118,345,5.0,1,8504
118,638,5.0,1,8505
118,365,5.0,1,8506
118,244,5.0,1,8507
118,109,5.0,1,8508
118,633,5.0,1,8509
118,567,5.0,1,8510
118,365,5.0,1,8511
118,511,5.0,1,8512
551,513,5.0,1,8513
551,472,5.0,1,8514
551,175,5.0,1,8515
551,175,5.0,1,8516
551,24,5.0,1,8517
367,116,5.0,1,8518
367,116,5.0,1,8519
367,39,5.0,1,8520
367,36,5.0,1,8521
544,99,5.0,1,8522
544,354,5.0,1,8523
145,36,5.0,3,8524
94,510,5.0,1,8525
83,286,5.0,3,8526
244,36,5.0,1,8527
244,423,5.0,1,8528
244,567,5.0,1,8529
244,603,5.0,1,8530
244,567,5.0,1,8531
294,472,5.0,1,8532
294,551,5.0,1,8533
294,654,5.0,1,8534
294,665,5.0,1,8535
294,662,5.0,1,8536
294,406,5.0,1,8537
294,325,5.0,1,8538
294,482,5.0,1,8539
632,86,5.0,1,8540
632,466,5.0,1,8541
632,313,5.0,1,8542
632,410,5.0,1,8543
632,410,5.0,1,8544
632,262,5.0,1,8545
632,466,5.0,1,8546
632,466,5.0,1,8547
632,466,5.0,1,8548
632,410,5.0,1,8549
632,410,5.0,1,8550
409,86,5.0,1,8551
409,86,5.0,1,8552
409,86,5.0,1,8553
409,86,5.0,1,8554
409,86,5.0,1,8555
409,86,5.0,1,8556
409,86,5.0,1,8557
409,86,5.0,1,8558
409,86,5.0,1,8559
409,86,5.0,1,8560
215,230,5.0,1,8561
215,230,5.0,1,8562
215,230,5.0,1,8563
349,8,5.0,1,8564
108,278,5.0,1,8565
108,278,5.0,1,8566
89,163,5.0,1,8567
417,661,5.0,1,8568
417,661,5.0,1,8569
417,661,5.0,1,8570
417,661,5.0,1,8571
417,661,5.0,1,8572
644,163,5.0,1,8573
403,479,5.0,1,8574
403,479,5.0,1,8575
236,247,5.0,1,8576
356,22,5.0,1,8577
327,332,5.0,1,8578
327,332,5.0,1,8579
327,552,5.0,1,8580
327,550,5.0,1,8581
466,632,5.0,1,8582
466,632,5.0,1,8583
466,632,5.0,1,8584
466,632,5.0,1,8585
466,632,5.0,1,8586
466,632,5.0,1,8587
466,86,5.0,1,8588
466,632,5.0,1,8589
466,632,5.0,1,8590
323,417,5.0,1,8591
323,372,5.0,1,8592
323,417,5.0,1,8593
488,411,5.0,1,8594
627,17,5.0,3,8595
255,45,5.0,1,8596
255,521,5.0,1,8597
255,633,5.0,1,8598
255,380,5.0,1,8599
107,571,5.0,1,8600
479,403,5.0,3,8601
348,56,5.0,1,8602
348,327,5.0,1,8603
619,120,5.0,1,8604
619,360,5.0,1,8605
619,154,5.0,1,8606
206,552,5.0,3,8607
206,11,5.0,1,8608
206,552,5.0,1,8609
363,622,5.0,1,8610
363,622,5.0,1,8611
363,622,5.0,1,8612
363,622,5.0,1,8613
363,622,5.0,1,8614
363,622,5.0,1,8615
588,71,5.0,3,8616
56,36,5.0,1,8617
122,246,5.0,1,8618
122,423,5.0,1,8619
536,278,5.0,1,8620
536,278,5.0,1,8621
536,43,5.0,1,8622
628,628,5.0,3,8623
186,664,5.0,1,8624
186,664,5.0,3,8625
534,256,5.0,1,8626
534,256,5.0,1,8627
51,36,5.0,1,8628
742,567,5.0,1,8629
742,92,5.0,1,8630
189,656,5.0,1,8631
217,213,6.0,1,8632
217,567,6.0,1,8633
39,278,6.0,1,8634
39,278,6.0,1,8635
39,278,6.0,1,8636
39,278,6.0,1,8637
39,278,6.0,1,8638
661,403,6.0,1,8639
661,417,6.0,1,8640
661,631,6.0,1,8641
661,417,6.0,1,8642
661,417,6.0,1,8643
661,73,6.0,1,8644
661,417,6.0,1,8645
661,417,6.0,1,8646
661,644,6.0,1,8647
661,320,6.0,1,8648
661,332,6.0,1,8649
661,442,6.0,1,8650
661,417,6.0,1,8651
661,417,6.0,1,8652
661,417,6.0,1,8653
661,417,6.0,1,8654
661,417,6.0,1,8655
661,417,6.0,1,8656
661,644,6.0,1,8657
661,417,6.0,1,8658
661,320,6.0,1,8659
661,417,6.0,1,8660
661,417,6.0,3,8661
661,417,6.0,3,8662
661,631,6.0,1,8663
661,417,6.0,1,8664
661,417,6.0,1,8665
661,417,6.0,1,8666
661,403,6.0,1,8667
661,417,6.0,1,8668
661,631,6.0,1,8669
661,417,6.0,1,8670
661,417,6.0,1,8671
661,417,6.0,1,8672
661,417,6.0,1,8673
661,631,6.0,1,8674
661,417,6.0,3,8675
661,417,6.0,3,8676
661,417,6.0,1,8677
661,417,6.0,1,8678
661,417,6.0,1,8679
661,417,6.0,3,8680
426,268,6.0,1,8681
426,268,6.0,1,8682
49,45,6.0,1,8683
91,462,6.0,1,8684
91,462,6.0,1,8685
91,462,6.0,1,8686
91,462,6.0,1,8687
91,462,6.0,1,8688
91,462,6.0,1,8689
91,462,6.0,1,8690
91,462,6.0,1,8691
91,29,6.0,1,8692
91,462,6.0,1,8693
91,513,6.0,1,8694
91,553,6.0,1,8695
91,29,6.0,1,8696
91,29,6.0,1,8697
91,1,6.0,1,8698
91,29,6.0,1,8699
91,29,6.0,1,8700
91,29,6.0,1,8701
91,29,6.0,1,8702
422,423,6.0,1,8703
61,641,6.0,1,8704
61,178,6.0,1,8705
61,178,6.0,1,8706
604,195,6.0,1,8707
185,216,6.0,1,8708
185,332,6.0,1,8709
185,20,6.0,1,8710
185,332,6.0,1,8711
185,20,6.0,1,8712
185,216,6.0,1,8713
185,216,6.0,1,8714
185,216,6.0,1,8715
185,216,6.0,1,8716
185,216,6.0,1,8717
185,216,6.0,1,8718
185,216,6.0,1,8719
185,216,6.0,1,8720
185,216,6.0,1,8721
185,216,6.0,1,8722
185,216,6.0,1,8723
185,216,6.0,1,8724
185,216,6.0,1,8725
185,216,6.0,1,8726
185,216,6.0,1,8727
185,78,6.0,1,8728
166,20,6.0,1,8729
166,465,6.0,3,8730
166,465,6.0,1,8731
166,20,6.0,1,8732
357,36,6.0,1,8733
462,29,6.0,1,8734
462,230,6.0,1,8735
462,230,6.0,1,8736
462,230,6.0,1,8737
462,230,6.0,1,8738
462,281,6.0,1,8739
462,281,6.0,1,8740
462,29,6.0,1,8741
179,292,6.0,1,8742
213,118,6.0,3,8743
213,567,6.0,3,8744
213,118,6.0,1,8745
213,36,6.0,1,8746
213,36,6.0,1,8747
213,36,6.0,1,8748
213,217,6.0,1,8749
606,45,6.0,1,8750
606,577,6.0,1,8751
509,89,6.0,1,8752
509,9,6.0,1,8753
509,9,6.0,1,8754
509,9,6.0,1,8755
533,109,6.0,1,8756
533,320,6.0,1,8757
533,320,6.0,1,8758
533,320,6.0,1,8759
533,224,6.0,1,8760
533,224,6.0,1,8761
533,320,6.0,1,8762
533,278,6.0,1,8763
533,633,6.0,1,8764
533,320,6.0,1,8765
533,323,6.0,1,8766
533,320,6.0,1,8767
533,644,6.0,1,8768
533,320,6.0,1,8769
533,403,6.0,3,8770
533,403,6.0,3,8771
533,403,6.0,3,8772
533,403,6.0,3,8773
533,403,6.0,3,8774
168,29,6.0,1,8775
238,648,6.0,1,8776
238,318,6.0,1,8777
238,318,6.0,1,8778
238,318,6.0,1,8779
238,20,6.0,1,8780
238,611,6.0,1,8781
238,635,6.0,1,8782
238,648,6.0,1,8783
238,318,6.0,1,8784
564,36,6.0,1,8785
564,62,6.0,1,8786
564,62,6.0,1,8787
564,36,6.0,1,8788
564,27,6.0,1,8789
564,62,6.0,1,8790
78,519,6.0,1,8791
126,306,6.0,1,8792
126,306,6.0,3,8793
839,513,6.0,1,8794
839,55,6.0,1,8795
839,453,6.0,1,8796
839,577,6.0,1,8797
457,457,6.0,1,8798
457,457,6.0,1,8799
457,457,6.0,1,8800
321,631,6.0,1,8801
321,631,6.0,1,8802
321,332,6.0,1,8803
321,332,6.0,1,8804
321,332,6.0,1,8805
321,631,6.0,1,8806
321,631,6.0,1,8807
321,631,6.0,1,8808
321,631,6.0,1,8809
321,631,6.0,1,8810
321,631,6.0,1,8811
99,164,6.0,1,8812
99,164,6.0,1,8813
99,484,6.0,1,8814
99,365,6.0,1,8815
99,164,6.0,1,8816
99,99,6.0,3,8817
99,390,6.0,1,8818
99,544,6.0,1,8819
351,639,6.0,1,8820
351,524,6.0,1,8821
351,353,6.0,1,8822
351,365,6.0,1,8823
351,357,6.0,1,8824
423,431,6.0,1,8825
423,375,6.0,1,8826
423,176,6.0,1,8827
423,517,6.0,1,8828
423,563,6.0,1,8829
622,550,6.0,1,8830
336,385,6.0,1,8831
336,102,6.0,3,8832
336,526,6.0,3,8833
664,292,6.0,1,8834
664,186,6.0,1,8835
664,160,6.0,1,8836
664,129,6.0,1,8837
664,340,6.0,1,8838
664,530,6.0,1,8839
664,129,6.0,1,8840
664,66,6.0,1,8841
664,179,6.0,1,8842
664,445,6.0,1,8843
664,530,6.0,1,8844
664,406,6.0,1,8845
664,66,6.0,1,8846
664,513,6.0,1,8847
664,530,6.0,1,8848
664,294,6.0,1,8849
415,86,6.0,1,8850
572,393,6.0,3,8851
572,393,6.0,1,8852
48,404,6.0,1,8853
48,327,6.0,1,8854
596,389,6.0,1,8855
596,389,6.0,1,8856
67,364,6.0,1,8857
67,36,6.0,1,8858
67,116,6.0,1,8859
67,36,6.0,1,8860
67,118,6.0,1,8861
67,36,6.0,1,8862
67,603,6.0,1,8863
67,36,6.0,1,8864
67,36,6.0,1,8865
67,116,6.0,1,8866
501,118,6.0,1,8867
501,118,6.0,1,8868
501,118,6.0,1,8869
501,118,6.0,1,8870
501,118,6.0,1,8871
501,411,6.0,1,8872
501,118,6.0,1,8873
501,118,6.0,1,8874
501,118,6.0,1,8875
501,58,6.0,1,8876
501,118,6.0,1,8877
501,118,6.0,1,8878
501,118,6.0,1,8879
501,118,6.0,1,8880
501,247,6.0,1,8881
501,118,6.0,1,8882
501,365,6.0,1,8883
501,118,6.0,1,8884
501,118,6.0,1,8885
501,118,6.0,1,8886
501,118,6.0,1,8887
501,372,6.0,1,8888
501,484,6.0,1,8889
501,9,6.0,1,8890
13,379,6.0,1,8891
8,519,6.0,1,8892
289,436,6.0,1,8893
289,205,6.0,1,8894
289,159,6.0,1,8895
289,234,6.0,1,8896
289,436,6.0,1,8897
119,36,6.0,1,8898
264,1,6.0,3,8899
264,577,6.0,3,8900
172,9,6.0,1,8901
172,47,6.0,1,8902
229,229,6.0,3,8903
229,472,6.0,1,8904
428,235,6.0,3,8905
428,36,6.0,1,8906
428,453,6.0,1,8907
497,234,6.0,1,8908
497,234,6.0,1,8909
262,37,6.0,1,8910
43,278,6.0,1,8911
441,577,6.0,1,8912
441,230,6.0,1,8913
543,29,6.0,1,8914
543,665,6.0,1,8915
424,45,6.0,1,8916
334,513,6.0,1,8917
334,298,6.0,1,8918
334,292,6.0,1,8919
334,154,6.0,1,8920
334,445,6.0,1,8921
334,530,6.0,1,8922
334,559,6.0,1,8923
147,511,6.0,1,8924
147,195,6.0,1,8925
147,567,6.0,1,8926
147,345,6.0,1,8927
4,4,6.0,1,8928
4,4,6.0,1,8929
4,4,6.0,1,8930
4,4,6.0,1,8931
4,4,6.0,1,8932
508,567,6.0,1,8933
508,567,6.0,1,8934
508,83,6.0,1,8935
558,195,6.0,1,8936
517,423,6.0,1,8937
517,423,6.0,1,8938
517,423,6.0,1,8939
517,423,6.0,1,8940
517,423,6.0,1,8941
517,36,6.0,1,8942
517,423,6.0,1,8943
532,109,6.0,1,8944
532,195,6.0,1,8945
593,532,6.0,1,8946
593,195,6.0,1,8947
593,36,6.0,1,8948
473,364,6.0,1,8949
473,548,6.0,1,8950
658,36,6.0,1,8951
658,36,6.0,1,8952
658,116,6.0,1,8953
375,423,6.0,1,8954
375,423,6.0,1,8955
375,491,6.0,1,8956
375,423,6.0,1,8957
559,530,6.0,1,8958
548,118,6.0,1,8959
548,544,6.0,1,8960
325,129,6.0,1,8961
504,120,6.0,1,8962
504,154,6.0,1,8963
504,125,6.0,1,8964
522,567,6.0,3,8965
338,269,6.0,1,8966
338,567,6.0,1,8967
656,292,6.0,1,8968
656,136,6.0,1,8969
656,390,6.0,1,8970
656,66,6.0,1,8971
656,154,6.0,1,8972
656,559,6.0,1,8973
540,513,6.0,1,8974
540,154,6.0,1,8975
540,530,6.0,1,8976
654,368,6.0,1,8977
654,292,6.0,1,8978
654,530,6.0,1,8979
654,82,6.0,1,8980
272,118,6.0,1,8981
272,27,6.0,1,8982
272,36,6.0,1,8983
272,328,6.0,1,8984
484,521,6.0,1,8985
484,649,6.0,1,8986
484,193,6.0,1,8987
484,193,6.0,1,8988
484,118,6.0,1,8989
484,99,6.0,1,8990
484,193,6.0,1,8991
484,193,6.0,1,8992
309,305,6.0,3,8993
309,445,6.0,1,8994
387,195,6.0,1,8995
643,8,6.0,1,8996
643,195,6.0,1,8997
643,195,6.0,1,8998
643,36,6.0,1,8999
643,628,6.0,1,9000
643,36,6.0,1,9001
178,118,6.0,1,9002
178,118,6.0,1,9003
178,567,6.0,1,9004
531,262,6.0,3,9005
531,234,6.0,3,9006
531,154,6.0,1,9007
162,278,6.0,1,9008
138,278,6.0,1,9009
138,278,6.0,1,9010
138,278,6.0,1,9011
138,491,6.0,1,9012
138,554,6.0,1,9013
138,286,6.0,1,9014
138,27,6.0,1,9015
597,375,6.0,1,9016
477,423,6.0,1,9017
477,423,6.0,1,9018
477,423,6.0,1,9019
477,423,6.0,1,9020
477,423,6.0,1,9021
477,423,6.0,1,9022
477,423,6.0,1,9023
477,423,6.0,1,9024
477,423,6.0,1,9025
477,423,6.0,1,9026
477,423,6.0,1,9027
477,423,6.0,1,9028
477,423,6.0,1,9029
477,423,6.0,1,9030
477,423,6.0,1,9031
477,423,6.0,1,9032
477,423,6.0,1,9033
477,423,6.0,1,9034
477,423,6.0,1,9035
477,423,6.0,1,9036
477,423,6.0,1,9037
477,423,6.0,1,9038
477,36,6.0,1,9039
477,423,6.0,1,9040
477,423,6.0,1,9041
477,423,6.0,1,9042
477,423,6.0,1,9043
477,423,6.0,1,9044
477,423,6.0,1,9045
477,423,6.0,1,9046
477,563,6.0,1,9047
477,563,6.0,1,9048
131,129,6.0,1,9049
131,179,6.0,1,9050
131,292,6.0,1,9051
131,154,6.0,1,9052
131,1,6.0,1,9053
131,1,6.0,1,9054
131,636,6.0,1,9055
131,559,6.0,1,9056
463,298,6.0,1,9057
463,179,6.0,1,9058
463,154,6.0,1,9059
463,445,6.0,1,9060
385,559,6.0,1,9061
93,278,6.0,1,9062
595,367,6.0,1,9063
210,252,6.0,1,9064
368,175,6.0,1,9065
368,665,6.0,1,9066
657,445,6.0,1,9067
657,472,6.0,1,9068
629,344,6.0,1,9069
629,116,6.0,1,9070
491,161,6.0,1,9071
354,516,6.0,1,9072
354,278,6.0,1,9073
430,292,6.0,1,9074
430,196,6.0,3,9075
526,526,6.0,3,9076
526,526,6.0,3,9077
526,526,6.0,3,9078
526,526,6.0,3,9079
635,36,6.0,1,9080
535,66,6.0,1,9081
535,154,6.0,1,9082
535,530,6.0,1,9083
535,559,6.0,1,9084
528,196,6.0,1,9085
528,554,6.0,1,9086
528,154,6.0,1,9087
174,385,6.0,1,9088
174,385,6.0,1,9089
371,278,6.0,1,9090
371,278,6.0,1,9091
371,563,6.0,1,9092
618,36,6.0,1,9093
618,118,6.0,1,9094
662,292,6.0,1,9095
662,530,6.0,1,9096
662,360,6.0,1,9097
396,656,6.0,1,9098
396,530,6.0,1,9099
640,36,6.0,1,9100
640,195,6.0,1,9101
640,36,6.0,1,9102
640,36,6.0,1,9103
150,26,6.0,1,9104
328,36,6.0,1,9105
328,278,6.0,1,9106
328,36,6.0,1,9107
328,36,6.0,1,9108
328,36,6.0,1,9109
328,278,6.0,1,9110
328,36,6.0,1,9111
328,278,6.0,1,9112
328,278,6.0,1,9113
328,36,6.0,1,9114
328,278,6.0,1,9115
328,278,6.0,1,9116
328,278,6.0,1,9117
328,36,6.0,1,9118
328,278,6.0,1,9119
328,278,6.0,1,9120
328,36,6.0,1,9121
328,36,6.0,1,9122
328,36,6.0,1,9123
328,142,6.0,1,9124
328,36,6.0,1,9125
328,278,6.0,1,9126
328,36,6.0,1,9127
328,36,6.0,1,9128
328,36,6.0,1,9129
328,36,6.0,1,9130
328,118,6.0,1,9131
611,36,6.0,1,9132
653,337,6.0,1,9133
653,8,6.0,1,9134
653,665,6.0,1,9135
136,66,6.0,1,9136
136,154,6.0,1,9137
136,55,6.0,1,9138
136,294,6.0,1,9139
41,278,6.0,1,9140
41,278,6.0,1,9141
41,278,6.0,1,9142
41,404,6.0,1,9143
41,278,6.0,1,9144
41,278,6.0,1,9145
41,524,6.0,1,9146
41,36,6.0,1,9147
134,229,6.0,1,9148
134,389,6.0,1,9149
364,36,6.0,1,9150
364,36,6.0,1,9151
364,36,6.0,1,9152
364,36,6.0,1,9153
521,344,6.0,1,9154
521,651,6.0,1,9155
521,344,6.0,1,9156
381,195,6.0,1,9157
381,195,6.0,1,9158
381,195,6.0,1,9159
381,195,6.0,1,9160
381,195,6.0,1,9161
318,36,6.0,1,9162
118,147,6.0,1,9163
118,58,6.0,1,9164
118,603,6.0,1,9165
118,411,6.0,1,9166
118,58,6.0,1,9167
118,366,6.0,1,9168
118,114,6.0,1,9169
118,365,6.0,1,9170
118,603,6.0,1,9171
118,371,6.0,1,9172
551,292,6.0,1,9173
551,126,6.0,1,9174
551,540,6.0,1,9175
551,105,6.0,1,9176
551,105,6.0,1,9177
367,116,6.0,1,9178
367,116,6.0,1,9179
367,382,6.0,1,9180
544,327,6.0,3,9181
407,430,6.0,1,9182
94,510,6.0,1,9183
294,368,6.0,1,9184
294,539,6.0,1,9185
294,161,6.0,1,9186
294,292,6.0,1,9187
294,229,6.0,1,9188
294,196,6.0,1,9189
294,129,6.0,1,9190
294,66,6.0,1,9191
294,179,6.0,1,9192
294,154,6.0,1,9193
294,445,6.0,1,9194
294,530,6.0,1,9195
294,559,6.0,1,9196
294,482,6.0,1,9197
246,563,6.0,1,9198
246,43,6.0,3,9199
392,445,6.0,1,9200
632,466,6.0,1,9201
632,466,6.0,1,9202
409,86,6.0,1,9203
409,86,6.0,1,9204
409,86,6.0,1,9205
409,86,6.0,1,9206
409,86,6.0,1,9207
215,234,6.0,1,9208
215,230,6.0,1,9209
215,230,6.0,1,9210
215,230,6.0,1,9211
215,230,6.0,1,9212
215,230,6.0,1,9213
215,230,6.0,1,9214
215,230,6.0,1,9215
215,230,6.0,1,9216
215,230,6.0,1,9217
215,230,6.0,1,9218
215,230,6.0,1,9219
215,230,6.0,1,9220
215,230,6.0,1,9221
215,230,6.0,1,9222
215,230,6.0,1,9223
215,230,6.0,1,9224
215,230,6.0,1,9225
215,230,6.0,1,9226
215,230,6.0,1,9227
215,230,6.0,1,9228
215,230,6.0,1,9229
215,230,6.0,1,9230
215,230,6.0,1,9231
215,230,6.0,1,9232
215,230,6.0,1,9233
215,230,6.0,1,9234
215,230,6.0,1,9235
215,230,6.0,1,9236
215,230,6.0,1,9237
215,230,6.0,1,9238
215,230,6.0,1,9239
215,230,6.0,1,9240
215,230,6.0,1,9241
215,230,6.0,1,9242
215,230,6.0,1,9243
215,230,6.0,1,9244
215,230,6.0,1,9245
215,230,6.0,1,9246
215,230,6.0,1,9247
108,652,6.0,1,9248
417,323,6.0,1,9249
417,661,6.0,1,9250
417,661,6.0,3,9251
417,661,6.0,1,9252
417,661,6.0,3,9253
417,661,6.0,3,9254
417,661,6.0,3,9255
417,661,6.0,1,9256
417,661,6.0,1,9257
417,661,6.0,1,9258
417,661,6.0,3,9259
417,323,6.0,3,9260
417,661,6.0,1,9261
417,661,6.0,1,9262
417,661,6.0,1,9263
417,661,6.0,1,9264
417,661,6.0,1,9265
417,661,6.0,1,9266
644,519,6.0,1,9267
644,337,6.0,1,9268
403,661,6.0,1,9269
356,403,6.0,1,9270
327,269,6.0,1,9271
327,269,6.0,1,9272
327,48,6.0,1,9273
466,389,6.0,1,9274
466,632,6.0,1,9275
466,632,6.0,1,9276
466,377,6.0,1,9277
466,632,6.0,1,9278
466,632,6.0,1,9279
466,632,6.0,1,9280
466,632,6.0,1,9281
466,632,6.0,1,9282
446,163,6.0,1,9283
255,389,6.0,1,9284
107,479,6.0,1,9285
348,36,6.0,1,9286
598,532,6.0,1,9287
619,391,6.0,1,9288
619,630,6.0,1,9289
619,391,6.0,1,9290
