u,i,ts,label,idx
7,3,24.0,1,25118
7,3,24.0,1,25119
7,2,24.0,1,25120
7,2,24.0,1,25121
4,4,24.0,1,25122
4,4,24.0,1,25123
4,4,24.0,3,25124
4,4,24.0,1,25125
4,4,24.0,1,25126
6,3,24.0,3,25127
6,3,24.0,3,25128
6,3,24.0,3,25129
6,3,24.0,3,25130
6,3,24.0,3,25131
6,3,24.0,3,25132
6,3,24.0,3,25133
6,3,24.0,3,25134
4,4,24.0,1,25135
4,4,24.0,1,25136
4,4,24.0,1,25137
4,4,24.0,1,25138
4,4,24.0,1,25139
4,4,24.0,1,25140
4,4,24.0,1,25141
4,4,24.0,1,25142
4,4,24.0,1,25143
4,4,24.0,1,25144
4,4,24.0,1,25145
4,4,24.0,1,25146
4,4,24.0,1,25147
4,4,24.0,1,25148
4,4,24.0,1,25149
4,4,24.0,1,25150
4,4,24.0,1,25151
4,4,24.0,1,25152
4,4,24.0,1,25153
4,4,24.0,1,25154
4,4,24.0,1,25155
4,4,24.0,1,25156
4,4,24.0,1,25157
4,4,24.0,1,25158
4,4,24.0,1,25159
4,4,24.0,1,25160
4,4,24.0,1,25161
4,4,24.0,1,25162
4,4,24.0,1,25163
4,4,24.0,1,25164
4,4,24.0,1,25165
4,4,24.0,1,25166
4,4,24.0,1,25167
4,4,24.0,1,25168
4,4,24.0,1,25169
4,4,24.0,1,25170
4,4,24.0,1,25171
4,4,24.0,1,25172
4,4,24.0,1,25173
4,4,24.0,1,25174
4,4,24.0,1,25175
4,4,24.0,1,25176
4,4,24.0,1,25177
4,4,24.0,1,25178
4,4,24.0,1,25179
4,4,24.0,1,25180
4,4,24.0,1,25181
4,4,24.0,1,25182
4,4,24.0,1,25183
4,4,24.0,1,25184
4,4,24.0,1,25185
4,4,24.0,1,25186
4,4,24.0,1,25187
4,4,24.0,1,25188
4,4,24.0,1,25189
4,4,24.0,1,25190
4,4,24.0,1,25191
4,4,24.0,1,25192
4,4,24.0,1,25193
4,4,24.0,1,25194
4,4,24.0,1,25195
4,4,24.0,1,25196
4,4,24.0,1,25197
4,4,24.0,1,25198
4,4,24.0,1,25199
4,4,24.0,1,25200
4,4,24.0,1,25201
4,4,24.0,1,25202
4,4,24.0,1,25203
4,4,24.0,1,25204
4,4,24.0,1,25205
4,4,24.0,1,25206
4,4,24.0,1,25207
4,4,24.0,1,25208
4,4,24.0,1,25209
4,4,24.0,1,25210
4,4,24.0,1,25211
4,4,24.0,1,25212
4,4,24.0,1,25213
4,4,24.0,1,25214
4,4,24.0,1,25215
4,4,24.0,1,25216
4,4,24.0,1,25217
4,4,24.0,1,25218
4,4,24.0,1,25219
4,4,24.0,1,25220
4,4,24.0,1,25221
4,4,24.0,1,25222
4,4,24.0,1,25223
4,4,24.0,1,25224
4,4,24.0,1,25225
4,4,24.0,1,25226
4,4,24.0,1,25227
4,4,24.0,1,25228
4,4,24.0,1,25229
4,4,24.0,1,25230
4,4,24.0,1,25231
4,4,24.0,1,25232
4,4,24.0,1,25233
4,4,24.0,1,25234
4,4,24.0,1,25235
4,4,24.0,1,25236
4,4,24.0,1,25237
4,4,24.0,1,25238
4,4,24.0,1,25239
4,4,24.0,1,25240
4,4,24.0,1,25241
4,4,24.0,1,25242
4,4,24.0,1,25243
4,4,24.0,1,25244
4,4,24.0,1,25245
4,4,24.0,1,25246
4,4,24.0,1,25247
4,4,24.0,1,25248
4,4,24.0,1,25249
4,4,24.0,1,25250
4,4,24.0,1,25251
4,4,24.0,1,25252
4,4,24.0,1,25253
4,4,24.0,1,25254
4,4,24.0,1,25255
4,4,24.0,1,25256
4,4,24.0,1,25257
4,4,24.0,1,25258
4,4,24.0,1,25259
4,4,24.0,1,25260
4,4,24.0,1,25261
4,4,24.0,1,25262
4,4,24.0,1,25263
4,4,24.0,1,25264
4,4,24.0,1,25265
4,4,24.0,1,25266
4,4,24.0,1,25267
4,4,24.0,1,25268
4,4,24.0,1,25269
4,4,24.0,1,25270
4,4,24.0,1,25271
4,4,24.0,1,25272
4,4,24.0,1,25273
4,4,24.0,1,25274
4,4,24.0,1,25275
4,4,24.0,1,25276
4,4,24.0,1,25277
4,4,24.0,1,25278
4,4,24.0,1,25279
4,4,24.0,1,25280
4,4,24.0,1,25281
4,4,24.0,1,25282
4,4,24.0,1,25283
4,4,24.0,1,25284
4,4,24.0,1,25285
4,4,24.0,1,25286
4,4,24.0,1,25287
4,4,24.0,1,25288
4,4,24.0,1,25289
4,4,24.0,1,25290
4,4,24.0,1,25291
4,4,24.0,1,25292
4,4,24.0,1,25293
4,4,24.0,1,25294
4,4,24.0,1,25295
4,4,24.0,1,25296
4,4,24.0,1,25297
4,4,24.0,1,25298
4,4,24.0,1,25299
4,4,24.0,1,25300
4,4,24.0,1,25301
4,4,24.0,1,25302
4,4,24.0,1,25303
4,4,24.0,1,25304
4,4,24.0,1,25305
4,4,24.0,1,25306
4,4,24.0,1,25307
4,4,24.0,1,25308
4,4,24.0,1,25309
4,4,24.0,1,25310
4,4,24.0,1,25311
4,4,24.0,1,25312
4,4,24.0,1,25313
4,4,24.0,1,25314
4,4,24.0,1,25315
4,4,24.0,1,25316
4,4,24.0,1,25317
4,4,24.0,1,25318
4,4,24.0,1,25319
4,4,24.0,1,25320
4,4,24.0,1,25321
4,4,24.0,1,25322
4,4,24.0,1,25323
4,4,24.0,1,25324
4,4,24.0,1,25325
4,4,24.0,1,25326
4,4,24.0,1,25327
4,4,24.0,1,25328
4,4,24.0,1,25329
4,4,24.0,1,25330
4,4,24.0,1,25331
4,4,24.0,1,25332
4,4,24.0,1,25333
4,4,24.0,1,25334
4,4,24.0,1,25335
4,4,24.0,1,25336
4,4,24.0,1,25337
4,4,24.0,1,25338
4,4,24.0,1,25339
4,4,24.0,1,25340
4,4,24.0,1,25341
4,4,24.0,1,25342
4,4,24.0,1,25343
4,4,24.0,1,25344
4,4,24.0,1,25345
4,4,24.0,1,25346
4,4,24.0,1,25347
4,4,24.0,1,25348
4,4,24.0,1,25349
4,4,24.0,1,25350
4,4,24.0,1,25351
4,4,24.0,1,25352
4,4,24.0,1,25353
4,4,24.0,1,25354
4,4,24.0,1,25355
4,4,24.0,1,25356
4,4,24.0,1,25357
4,4,24.0,1,25358
4,4,24.0,1,25359
4,4,24.0,1,25360
4,4,24.0,1,25361
4,4,24.0,1,25362
4,4,24.0,1,25363
4,4,24.0,1,25364
4,4,24.0,1,25365
4,4,24.0,1,25366
4,4,24.0,1,25367
4,4,24.0,1,25368
4,4,24.0,1,25369
4,4,24.0,1,25370
4,4,24.0,1,25371
4,4,24.0,1,25372
4,4,24.0,1,25373
4,4,24.0,1,25374
4,4,24.0,1,25375
4,4,24.0,1,25376
4,4,24.0,1,25377
4,4,24.0,1,25378
4,4,24.0,1,25379
4,4,24.0,1,25380
4,4,24.0,1,25381
4,4,24.0,1,25382
4,4,24.0,1,25383
4,4,24.0,1,25384
4,4,24.0,1,25385
4,4,24.0,1,25386
4,4,24.0,1,25387
4,4,24.0,1,25388
4,4,24.0,1,25389
4,4,24.0,1,25390
4,4,24.0,1,25391
4,4,24.0,1,25392
4,4,24.0,1,25393
4,4,24.0,1,25394
4,4,24.0,1,25395
4,4,24.0,1,25396
4,4,24.0,1,25397
4,4,24.0,1,25398
4,4,24.0,1,25399
4,4,24.0,1,25400
4,4,24.0,1,25401
4,4,24.0,1,25402
4,4,24.0,1,25403
4,4,24.0,1,25404
4,4,24.0,1,25405
4,4,24.0,1,25406
4,4,24.0,1,25407
4,4,24.0,1,25408
4,4,24.0,1,25409
4,4,24.0,1,25410
4,4,24.0,1,25411
4,4,24.0,1,25412
4,4,24.0,1,25413
4,4,24.0,1,25414
4,4,24.0,1,25415
4,4,24.0,1,25416
4,4,24.0,1,25417
4,4,24.0,1,25418
4,4,24.0,1,25419
4,4,24.0,1,25420
4,4,24.0,1,25421
4,4,24.0,1,25422
4,4,24.0,1,25423
4,4,24.0,1,25424
4,4,24.0,1,25425
4,4,24.0,1,25426
6,3,24.0,1,25427
4,4,24.0,1,25428
2,2,24.0,1,25429
7,2,24.0,1,25430
7,2,24.0,1,25431
1,4,24.0,3,25432
7,3,24.0,1,25433
7,2,24.0,1,25434
4,4,24.0,1,25435
4,4,24.0,1,25436
4,4,24.0,1,25437
4,1,24.0,1,25438
4,4,24.0,1,25439
4,2,24.0,1,25440
4,4,24.0,1,25441
4,2,24.0,1,25442
7,7,24.0,3,25443
7,7,24.0,1,25444
7,3,24.0,1,25445
3,3,24.0,1,25446
4,4,24.0,1,25447
7,3,24.0,1,25448
7,3,24.0,1,25449
7,3,24.0,1,25450
7,3,24.0,1,25451
7,3,24.0,1,25452
7,3,24.0,1,25453
5,5,24.0,1,25454
5,5,24.0,1,25455
4,4,24.0,1,25456
7,3,24.0,1,25457
7,3,24.0,1,25458
7,3,24.0,1,25459
7,3,24.0,1,25460
7,3,24.0,1,25461
7,3,24.0,1,25462
7,3,24.0,1,25463
7,3,24.0,1,25464
7,3,24.0,1,25465
7,7,24.0,1,25466
7,3,24.0,1,25467
2,2,24.0,1,25468
3,3,24.0,1,25469
3,7,24.0,1,25470
3,3,24.0,1,25471
7,3,24.0,1,25472
7,7,24.0,1,25473
7,7,24.0,1,25474
2,2,24.0,1,25475
2,2,24.0,1,25476
2,2,24.0,1,25477
2,2,24.0,1,25478
2,2,24.0,1,25479
2,2,24.0,1,25480
2,2,24.0,1,25481
2,2,24.0,1,25482
2,2,24.0,1,25483
2,2,24.0,1,25484
2,2,24.0,1,25485
2,2,24.0,1,25486
2,2,24.0,1,25487
2,2,24.0,1,25488
2,2,24.0,1,25489
2,2,24.0,1,25490
2,2,24.0,1,25491
2,2,24.0,1,25492
2,2,24.0,1,25493
2,2,24.0,1,25494
2,2,24.0,1,25495
2,2,24.0,1,25496
2,2,24.0,1,25497
2,2,24.0,1,25498
2,2,24.0,1,25499
2,2,24.0,1,25500
2,2,24.0,1,25501
2,2,24.0,1,25502
2,2,24.0,1,25503
2,2,24.0,1,25504
2,2,24.0,1,25505
2,2,24.0,1,25506
2,2,24.0,1,25507
2,2,24.0,1,25508
2,2,24.0,1,25509
2,2,24.0,1,25510
2,2,24.0,1,25511
2,2,24.0,1,25512
2,2,24.0,1,25513
2,2,24.0,1,25514
2,2,24.0,1,25515
2,2,24.0,1,25516
4,4,24.0,1,25517
4,4,24.0,1,25518
4,4,24.0,1,25519
4,4,24.0,1,25520
4,4,24.0,1,25521
4,4,24.0,1,25522
4,4,24.0,1,25523
4,4,24.0,1,25524
4,4,24.0,1,25525
4,4,24.0,1,25526
4,4,24.0,1,25527
4,4,24.0,1,25528
4,4,24.0,1,25529
4,4,24.0,1,25530
7,3,24.0,3,25531
7,3,24.0,1,25532
7,3,24.0,1,25533
7,3,24.0,1,25534
7,3,24.0,1,25535
7,3,24.0,1,25536
7,3,24.0,1,25537
7,3,24.0,1,25538
7,3,24.0,1,25539
7,3,24.0,1,25540
7,3,24.0,1,25541
7,3,24.0,1,25542
6,3,24.0,1,25543
1,3,24.0,1,25544
1,3,24.0,1,25545
1,3,24.0,1,25546
1,1,24.0,1,25547
1,3,24.0,1,25548
1,1,24.0,3,25549
4,4,24.0,1,25550
4,4,24.0,1,25551
4,4,24.0,1,25552
4,4,24.0,1,25553
2,2,24.0,1,25554
4,4,24.0,1,25555
4,4,24.0,1,25556
4,4,24.0,1,25557
4,4,24.0,1,25558
4,4,24.0,1,25559
4,1,24.0,1,25560
4,4,24.0,1,25561
4,4,24.0,1,25562
4,4,24.0,1,25563
4,4,24.0,1,25564
4,4,24.0,1,25565
4,4,24.0,1,25566
2,7,24.0,3,25567
4,4,24.0,1,25568
4,4,24.0,1,25569
2,2,24.0,1,25570
2,2,24.0,1,25571
4,4,24.0,3,25572
4,4,24.0,1,25573
4,4,24.0,1,25574
4,4,24.0,1,25575
4,4,24.0,1,25576
4,4,24.0,1,25577
2,2,24.0,1,25578
2,2,24.0,1,25579
2,2,24.0,1,25580
2,2,24.0,1,25581
2,2,24.0,1,25582
2,7,24.0,1,25583
4,5,24.0,1,25584
4,4,24.0,1,25585
4,4,24.0,1,25586
4,4,24.0,1,25587
4,4,24.0,1,25588
2,2,24.0,1,25589
2,2,24.0,1,25590
2,2,24.0,1,25591
2,2,24.0,1,25592
2,4,24.0,1,25593
4,4,24.0,1,25594
4,7,24.0,1,25595
2,2,24.0,1,25596
4,4,24.0,1,25597
2,2,24.0,1,25598
2,2,24.0,1,25599
2,2,24.0,1,25600
2,2,24.0,1,25601
2,2,24.0,1,25602
2,2,24.0,1,25603
2,2,24.0,1,25604
2,2,24.0,1,25605
2,2,24.0,1,25606
2,2,24.0,1,25607
2,2,24.0,1,25608
2,2,24.0,1,25609
4,4,24.0,1,25610
2,2,24.0,1,25611
2,2,24.0,1,25612
2,2,24.0,1,25613
2,2,24.0,1,25614
4,4,24.0,1,25615
4,4,24.0,1,25616
4,4,24.0,1,25617
4,4,24.0,1,25618
2,2,24.0,1,25619
2,2,24.0,1,25620
2,7,24.0,1,25621
2,7,24.0,3,25622
2,4,24.0,3,25623
2,2,24.0,1,25624
2,2,24.0,1,25625
2,2,24.0,1,25626
4,4,24.0,1,25627
4,4,24.0,1,25628
4,4,24.0,1,25629
4,4,24.0,1,25630
4,4,24.0,1,25631
4,4,24.0,1,25632
2,2,24.0,3,25633
2,2,24.0,1,25634
2,2,24.0,1,25635
2,2,24.0,1,25636
4,4,24.0,3,25637
2,2,24.0,1,25638
2,2,24.0,1,25639
2,4,24.0,3,25640
2,4,24.0,3,25641
2,4,24.0,3,25642
2,4,24.0,3,25643
4,4,24.0,1,25644
4,4,24.0,1,25645
4,4,24.0,1,25646
4,4,24.0,1,25647
4,4,24.0,1,25648
4,4,24.0,1,25649
4,4,24.0,1,25650
4,4,24.0,1,25651
4,4,24.0,1,25652
4,4,24.0,1,25653
4,4,24.0,1,25654
4,4,24.0,1,25655
4,4,24.0,1,25656
4,4,24.0,1,25657
4,4,24.0,1,25658
4,4,24.0,1,25659
4,4,24.0,1,25660
4,4,24.0,1,25661
4,2,24.0,1,25662
4,4,24.0,1,25663
2,2,24.0,1,25664
2,2,24.0,1,25665
2,2,24.0,1,25666
2,2,24.0,1,25667
2,2,24.0,1,25668
2,2,24.0,1,25669
4,4,24.0,1,25670
4,4,24.0,1,25671
4,4,24.0,1,25672
4,4,24.0,1,25673
4,4,24.0,1,25674
4,4,24.0,1,25675
4,4,24.0,1,25676
4,4,24.0,1,25677
4,4,24.0,1,25678
4,4,24.0,1,25679
4,4,24.0,1,25680
4,4,24.0,1,25681
4,2,24.0,1,25682
4,4,24.0,1,25683
4,2,24.0,1,25684
4,4,24.0,1,25685
4,4,24.0,1,25686
4,4,24.0,1,25687
4,4,24.0,1,25688
4,1,24.0,1,25689
4,4,24.0,1,25690
4,4,24.0,1,25691
4,4,24.0,1,25692
4,4,24.0,1,25693
4,4,24.0,3,25694
2,3,24.0,1,25695
2,2,24.0,1,25696
2,3,24.0,1,25697
2,2,24.0,1,25698
4,4,24.0,1,25699
4,4,24.0,1,25700
4,4,24.0,1,25701
4,4,24.0,1,25702
4,4,24.0,3,25703
4,4,24.0,1,25704
2,2,24.0,1,25705
2,2,24.0,1,25706
2,2,24.0,1,25707
2,2,24.0,1,25708
2,2,24.0,1,25709
2,2,24.0,1,25710
2,2,24.0,1,25711
2,2,24.0,1,25712
2,2,24.0,1,25713
2,2,24.0,1,25714
2,2,24.0,1,25715
2,2,24.0,1,25716
2,2,24.0,1,25717
2,2,24.0,1,25718
2,2,24.0,1,25719
2,2,24.0,1,25720
2,2,24.0,1,25721
2,2,24.0,1,25722
4,4,24.0,1,25723
4,4,24.0,1,25724
4,4,24.0,1,25725
4,4,24.0,1,25726
4,4,24.0,1,25727
4,4,24.0,1,25728
4,4,24.0,1,25729
4,4,24.0,1,25730
4,4,24.0,1,25731
4,4,24.0,1,25732
4,4,24.0,1,25733
4,4,24.0,1,25734
2,2,24.0,1,25735
2,2,24.0,1,25736
2,2,24.0,1,25737
2,2,24.0,1,25738
2,2,24.0,1,25739
2,2,24.0,1,25740
2,2,24.0,1,25741
4,4,24.0,1,25742
4,4,24.0,1,25743
4,4,24.0,1,25744
2,2,24.0,1,25745
4,5,24.0,1,25746
2,7,24.0,1,25747
2,2,24.0,1,25748
2,2,24.0,1,25749
2,2,24.0,1,25750
2,2,24.0,1,25751
4,4,24.0,1,25752
4,4,24.0,1,25753
4,4,24.0,1,25754
4,4,24.0,1,25755
4,4,24.0,1,25756
4,4,24.0,1,25757
4,4,24.0,1,25758
4,4,24.0,1,25759
4,4,24.0,1,25760
4,4,24.0,1,25761
4,4,24.0,1,25762
4,4,24.0,1,25763
4,4,24.0,1,25764
4,4,24.0,1,25765
4,4,24.0,1,25766
4,4,24.0,1,25767
4,4,24.0,1,25768
4,4,24.0,1,25769
4,4,24.0,1,25770
4,4,24.0,1,25771
4,4,24.0,1,25772
4,4,24.0,1,25773
4,4,24.0,1,25774
4,4,24.0,1,25775
4,4,24.0,1,25776
2,2,24.0,1,25777
2,2,24.0,3,25778
2,2,24.0,3,25779
2,2,24.0,3,25780
2,2,24.0,3,25781
2,2,24.0,3,25782
2,2,24.0,3,25783
2,2,24.0,3,25784
2,4,24.0,1,25785
2,2,24.0,1,25786
2,2,24.0,1,25787
2,2,24.0,1,25788
2,2,24.0,1,25789
2,2,24.0,1,25790
2,2,24.0,1,25791
4,1,24.0,1,25792
2,2,24.0,1,25793
2,2,24.0,1,25794
2,2,24.0,1,25795
2,2,24.0,1,25796
2,2,24.0,1,25797
2,2,24.0,1,25798
1,4,24.0,1,25799
4,4,24.0,1,25800
4,4,24.0,1,25801
4,4,24.0,1,25802
4,4,24.0,1,25803
4,4,24.0,1,25804
4,4,24.0,1,25805
4,4,24.0,1,25806
4,4,24.0,1,25807
4,4,24.0,1,25808
4,4,24.0,1,25809
4,4,24.0,1,25810
4,4,24.0,1,25811
4,4,24.0,1,25812
4,4,24.0,1,25813
4,4,24.0,1,25814
4,4,24.0,1,25815
4,4,24.0,1,25816
4,4,24.0,1,25817
4,4,24.0,1,25818
4,4,24.0,1,25819
4,4,24.0,1,25820
4,4,24.0,1,25821
4,4,24.0,1,25822
4,4,24.0,1,25823
4,4,24.0,1,25824
4,4,24.0,1,25825
4,4,24.0,1,25826
4,4,24.0,1,25827
4,4,24.0,1,25828
4,4,24.0,1,25829
4,4,24.0,1,25830
2,2,24.0,1,25831
2,3,24.0,1,25832
2,2,24.0,1,25833
2,2,24.0,1,25834
2,2,24.0,1,25835
2,2,24.0,1,25836
4,4,24.0,1,25837
4,4,24.0,1,25838
4,4,24.0,1,25839
4,4,24.0,1,25840
4,4,24.0,1,25841
4,7,24.0,3,25842
4,4,24.0,1,25843
4,4,24.0,1,25844
4,4,24.0,1,25845
4,4,24.0,1,25846
2,2,24.0,1,25847
2,2,24.0,1,25848
4,4,24.0,1,25849
4,4,24.0,1,25850
4,4,24.0,1,25851
4,4,24.0,1,25852
4,4,24.0,1,25853
4,4,24.0,1,25854
4,4,24.0,1,25855
4,4,24.0,1,25856
4,4,24.0,1,25857
4,4,24.0,1,25858
4,4,24.0,1,25859
4,4,24.0,1,25860
4,4,24.0,1,25861
4,4,24.0,1,25862
4,4,24.0,1,25863
4,4,24.0,1,25864
4,4,24.0,1,25865
4,4,24.0,1,25866
4,4,24.0,1,25867
4,4,24.0,1,25868
2,4,24.0,3,25869
2,2,24.0,1,25870
2,2,24.0,1,25871
2,2,24.0,1,25872
2,2,24.0,1,25873
2,2,24.0,1,25874
2,2,24.0,1,25875
2,2,24.0,1,25876
2,2,24.0,1,25877
2,2,24.0,1,25878
2,2,24.0,1,25879
2,2,24.0,1,25880
2,2,24.0,1,25881
2,2,24.0,1,25882
2,2,24.0,1,25883
2,2,24.0,1,25884
1,1,24.0,1,25885
2,2,24.0,1,25886
2,4,24.0,1,25887
4,4,24.0,1,25888
4,4,24.0,1,25889
4,4,24.0,1,25890
4,4,24.0,1,25891
4,4,24.0,1,25892
4,4,24.0,1,25893
4,4,24.0,1,25894
4,4,24.0,1,25895
4,4,24.0,1,25896
4,4,24.0,1,25897
4,4,24.0,1,25898
4,4,24.0,1,25899
4,4,24.0,1,25900
4,4,24.0,1,25901
4,4,24.0,1,25902
4,4,24.0,1,25903
4,4,24.0,1,25904
4,4,24.0,1,25905
4,4,24.0,1,25906
2,4,24.0,3,25907
4,4,24.0,1,25908
4,4,24.0,1,25909
4,2,24.0,1,25910
2,2,24.0,1,25911
2,3,24.0,1,25912
2,3,24.0,1,25913
2,2,24.0,1,25914
2,3,24.0,1,25915
2,2,24.0,1,25916
2,2,24.0,1,25917
2,2,24.0,1,25918
2,2,24.0,3,25919
2,3,24.0,3,25920
1,1,24.0,1,25921
4,4,24.0,1,25922
4,4,24.0,1,25923
4,4,24.0,1,25924
4,4,24.0,1,25925
4,5,24.0,1,25926
4,4,24.0,1,25927
4,4,24.0,1,25928
4,4,24.0,1,25929
4,4,24.0,1,25930
4,4,24.0,1,25931
4,4,24.0,1,25932
4,4,24.0,1,25933
4,4,24.0,1,25934
4,4,24.0,1,25935
4,4,24.0,1,25936
2,2,24.0,1,25937
4,4,24.0,1,25938
4,4,24.0,1,25939
4,4,24.0,1,25940
4,4,24.0,1,25941
4,4,24.0,1,25942
4,4,24.0,1,25943
4,4,24.0,1,25944
4,4,24.0,1,25945
4,4,24.0,1,25946
4,4,24.0,1,25947
4,4,24.0,1,25948
4,4,24.0,1,25949
4,4,24.0,1,25950
4,4,24.0,1,25951
4,4,24.0,1,25952
4,4,24.0,1,25953
4,4,24.0,1,25954
4,4,24.0,1,25955
4,4,24.0,1,25956
4,4,24.0,1,25957
4,4,24.0,1,25958
4,5,24.0,1,25959
4,5,24.0,1,25960
4,5,24.0,1,25961
4,5,24.0,1,25962
4,5,24.0,1,25963
4,5,24.0,1,25964
4,5,24.0,1,25965
4,5,24.0,1,25966
2,2,24.0,1,25967
2,2,24.0,1,25968
2,7,24.0,1,25969
2,2,24.0,1,25970
4,4,24.0,1,25971
2,2,24.0,1,25972
2,3,24.0,1,25973
2,2,24.0,1,25974
2,2,24.0,1,25975
2,2,24.0,1,25976
2,2,24.0,1,25977
2,2,24.0,1,25978
2,2,24.0,1,25979
2,2,24.0,1,25980
2,2,24.0,1,25981
2,2,24.0,1,25982
2,2,24.0,1,25983
2,2,24.0,1,25984
2,2,24.0,1,25985
4,4,24.0,3,25986
4,4,24.0,3,25987
6,3,24.0,1,25988
6,6,24.0,1,25989
6,6,24.0,1,25990
6,6,24.0,1,25991
6,6,24.0,1,25992
6,6,24.0,1,25993
6,6,24.0,1,25994
3,3,24.0,1,25995
3,3,24.0,1,25996
3,3,24.0,1,25997
3,3,24.0,1,25998
3,3,24.0,1,25999
5,5,24.0,1,26000
5,5,24.0,1,26001
5,5,24.0,1,26002
5,5,24.0,1,26003
5,5,24.0,1,26004
5,5,24.0,1,26005
5,5,24.0,1,26006
5,1,24.0,1,26007
5,5,24.0,1,26008
5,5,24.0,1,26009
5,1,24.0,1,26010
5,5,24.0,1,26011
5,5,24.0,1,26012
5,5,24.0,1,26013
5,5,24.0,1,26014
5,5,24.0,1,26015
5,5,24.0,1,26016
5,5,24.0,1,26017
3,3,24.0,1,26018
3,7,24.0,1,26019
5,5,24.0,1,26020
5,5,24.0,1,26021
5,5,24.0,1,26022
5,5,24.0,1,26023
5,5,24.0,1,26024
5,5,24.0,1,26025
5,5,24.0,1,26026
5,4,24.0,1,26027
5,5,24.0,1,26028
5,5,24.0,1,26029
5,5,24.0,1,26030
5,5,24.0,1,26031
5,5,24.0,1,26032
7,7,24.0,1,26033
7,3,24.0,1,26034
7,5,24.0,1,26035
5,5,24.0,1,26036
5,1,24.0,1,26037
5,5,24.0,1,26038
5,5,24.0,1,26039
5,5,24.0,1,26040
5,5,24.0,1,26041
5,5,24.0,1,26042
5,5,24.0,1,26043
5,5,24.0,1,26044
1,5,24.0,1,26045
1,5,24.0,1,26046
4,1,24.0,1,26047
5,5,24.0,1,26048
5,5,24.0,1,26049
5,5,24.0,1,26050
5,5,24.0,1,26051
5,5,24.0,1,26052
5,4,24.0,1,26053
3,3,24.0,1,26054
3,2,24.0,1,26055
7,7,24.0,1,26056
5,5,24.0,1,26057
5,5,24.0,1,26058
5,1,24.0,1,26059
5,5,24.0,1,26060
5,5,24.0,1,26061
5,5,24.0,1,26062
5,5,24.0,1,26063
1,1,24.0,1,26064
1,6,24.0,1,26065
1,1,24.0,1,26066
1,1,24.0,1,26067
5,1,24.0,1,26068
5,5,24.0,1,26069
1,1,24.0,1,26070
1,1,24.0,3,26071
1,1,24.0,3,26072
5,5,24.0,1,26073
5,5,24.0,1,26074
5,5,24.0,3,26075
1,4,24.0,1,26076
7,3,24.0,3,26077
4,4,24.0,1,26078
4,4,24.0,3,26079
4,4,24.0,1,26080
4,4,24.0,1,26081
4,4,24.0,1,26082
1,3,24.0,3,26083
1,3,24.0,3,26084
1,3,24.0,3,26085
1,3,24.0,3,26086
1,3,24.0,3,26087
2,2,24.0,1,26088
2,2,24.0,1,26089
2,2,24.0,1,26090
2,2,24.0,1,26091
3,3,24.0,1,26092
3,3,24.0,1,26093
3,3,24.0,1,26094
3,3,24.0,1,26095
3,3,24.0,3,26096
3,3,24.0,1,26097
5,5,24.0,1,26098
5,5,24.0,1,26099
5,5,24.0,1,26100
5,5,24.0,1,26101
5,3,24.0,1,26102
5,5,24.0,1,26103
5,3,24.0,1,26104
5,5,24.0,1,26105
5,5,24.0,1,26106
5,5,24.0,1,26107
5,7,24.0,1,26108
5,5,24.0,1,26109
5,5,24.0,1,26110
1,5,24.0,1,26111
1,5,24.0,1,26112
1,5,24.0,1,26113
1,5,24.0,1,26114
7,7,24.0,1,26115
7,7,24.0,1,26116
7,3,24.0,1,26117
7,3,24.0,1,26118
4,4,24.0,1,26119
4,4,24.0,1,26120
4,4,24.0,1,26121
4,4,24.0,1,26122
4,4,24.0,1,26123
4,4,24.0,1,26124
4,4,24.0,1,26125
4,4,24.0,1,26126
4,4,24.0,1,26127
6,6,24.0,1,26128
7,3,24.0,1,26129
7,3,24.0,1,26130
3,2,24.0,1,26131
3,3,24.0,1,26132
3,3,24.0,1,26133
3,3,24.0,1,26134
3,3,24.0,1,26135
3,3,24.0,1,26136
3,3,24.0,1,26137
3,3,24.0,1,26138
3,3,24.0,1,26139
3,3,24.0,1,26140
3,3,24.0,1,26141
3,3,24.0,1,26142
3,3,24.0,1,26143
3,3,24.0,1,26144
3,3,24.0,1,26145
3,3,24.0,1,26146
3,3,24.0,1,26147
3,3,24.0,1,26148
7,3,24.0,1,26149
7,3,24.0,1,26150
7,3,24.0,1,26151
6,3,24.0,1,26152
6,3,24.0,1,26153
6,3,24.0,1,26154
6,3,24.0,1,26155
6,3,24.0,1,26156
6,3,24.0,3,26157
6,3,24.0,1,26158
6,3,24.0,3,26159
6,3,24.0,3,26160
6,3,24.0,3,26161
6,3,24.0,3,26162
6,3,24.0,3,26163
6,3,24.0,3,26164
6,3,24.0,1,26165
6,6,24.0,1,26166
6,3,24.0,1,26167
6,3,24.0,1,26168
6,3,24.0,1,26169
7,3,24.0,1,26170
7,3,24.0,1,26171
7,3,24.0,1,26172
7,3,24.0,1,26173
4,4,24.0,1,26174
4,4,24.0,1,26175
4,4,24.0,1,26176
2,2,24.0,1,26177
1,1,24.0,1,26178
4,4,24.0,1,26179
7,3,24.0,1,26180
7,3,24.0,1,26181
7,7,24.0,1,26182
2,2,24.0,1,26183
2,2,24.0,1,26184
2,2,24.0,1,26185
2,2,24.0,1,26186
1,1,25.0,1,26187
1,1,25.0,3,26188
1,7,25.0,1,26189
1,1,25.0,1,26190
1,1,25.0,1,26191
1,1,25.0,1,26192
7,7,25.0,1,26193
